ensembl_gene_id	hgnc_symbol	logFC_BC	PValue_BC	entrezgene
ENSG00000165702	GFI1B	0.519522275239486	0.0891779559312842	8328
ENSG00000165704	HPRT1	1.03298444847121	1.99807661338595e-26	3251
ENSG00000165714	BORCS5	0.112650225967196	0.169828934011594	118426
ENSG00000165716	DIPK1B	0.00998627464415055	0.940926944807224	138311
ENSG00000165724	ZMYND19	0.929915862669932	8.24645817854674e-21	116225
ENSG00000165730	STOX1	-0.620700841022286	0.000938731783298632	219736
ENSG00000165731	RET	3.4789112676958	2.95297986651033e-32	5979
ENSG00000165732	DDX21	0.34598219221144	0.00333372572657729	9188
ENSG00000165733	BMS1	0.165654694600662	0.0244302543678571	9790
ENSG00000165752	STK32C	0.75724024334883	5.45938532434568e-09	282974
ENSG00000165757	JCAD	-0.787185750566932	5.59748117456269e-08	57608
ENSG00000165775	FUNDC2	-0.217911326658334	0.0270351167647729	65991
ENSG00000165782	PIP4P1	0.0317026265932578	0.555031201739696	90809
ENSG00000165792	METTL17	-0.151562159146243	0.0322021044395875	64745
ENSG00000165794	SLC39A2	0.0905337653825478	0.730528874416097	29986
ENSG00000165795	NDRG2	-1.87583265573307	6.80247205716018e-21	57447
ENSG00000165799	RNASE7	-2.53730532285967	5.24279295465623e-20	84659
ENSG00000165801	ARHGEF40	-1.15224703751871	1.62916531838105e-26	55701
ENSG00000165802	NSMF	0.65735046302194	1.44643855672188e-08	26012
ENSG00000165804	ZNF219	-0.761287124804012	3.21759667680817e-06	51222
ENSG00000165805	C12orf50	0.832762545004751	0.0269797186465543	160419
ENSG00000165806	CASP7	0.0759188628947677	0.362423441062749	840
ENSG00000165807	PPP1R36	-0.218316984722648	0.33855082204599	145376
ENSG00000165810	BTNL9	-3.32082270926466	2.15226908135176e-32	153579
ENSG00000165813	CCDC186	-0.106958254778778	0.315473911331943	55088
ENSG00000165816	VWA2	1.01421501773412	4.05696087409757e-05	340706
ENSG00000165819	METTL3	-0.0483198002513541	0.479048491626223	56339
ENSG00000165821	SALL2	0.0695495200491273	0.651656496857043	6297
ENSG00000165828	PRAP1	-0.864016205882767	0.000505048348174593	118471
ENSG00000165832	TRUB1	0.404717963889788	5.76107934021322e-06	142940
ENSG00000165837	ERICH6B	0.176182678960279	0.292787405753284	220081
ENSG00000165861	ZFYVE1	-0.298401363234433	2.74025236812227e-06	53349
ENSG00000165863	C10orf82	1.84498051769884	1.36365789031456e-06	143379
ENSG00000165868	HSPA12A	-2.0978340515308	9.2827053659489e-25	259217
ENSG00000165879	FRAT1	0.245464941313529	0.0194333916046655	10023
ENSG00000165886	UBTD1	0.279660615653345	0.0291798649853099	80019
ENSG00000165887	ANKRD2	0.541331926045098	0.0065536266740575	26287
ENSG00000165891	E2F7	2.88656494983739	1.2523646325881e-42	144455
ENSG00000165895	ARHGAP42	-0.908925181252693	1.70163600987393e-10	143872
ENSG00000165898	ISCA2	0.182390918699944	0.0212447835389267	122961
ENSG00000165899	OTOGL	0.318455390640983	0.229253410705524	283310
ENSG00000165905	LARGE2	0.717032714322829	0.00770032902654607	120071
ENSG00000165912	PACSIN3	0.793699492661123	2.08566768176678e-06	29763
ENSG00000165914	TTC7B	-1.03217068333332	9.7938160742592e-16	145567
ENSG00000165915	SLC39A13	0.3372319105836	7.37485296812806e-05	91252
ENSG00000165916	PSMC3	0.319682649569452	0.000313132655990478	5702
ENSG00000165917	RAPSN	0.203252882805187	0.398188182049087	5913
ENSG00000165923	AGBL2	0.637274050834417	0.000406737552156504	79841
ENSG00000165929	TC2N	0.285296010013465	0.0931265555814349	123036
ENSG00000165934	CPSF2	0.528702438777726	2.4926279051985e-10	53981
ENSG00000165935	SMCO2	1.83425666400558	3.51640391602657e-17	341346
ENSG00000165943	MOAP1	-0.000817381513077009	0.991718606425566	64112
ENSG00000165948	IFI27L1	0.0553403266542561	0.614527158197758	122509
ENSG00000165949	IFI27	1.67920018296451	1.12031586590342e-10	3429
ENSG00000165953	SERPINA12	2.69949903105638	1.08892003856889e-12	145264
ENSG00000165959	CLMN	-0.28587277867841	0.0245560817199633	79789
ENSG00000165966	PDZRN4	-0.527288274333741	0.0762176536243546	29951
ENSG00000165970	SLC6A5	1.56767869740119	0.105331752468265	9152
ENSG00000165972	CCDC38	-1.08352121712423	2.00526436720623e-07	120935
ENSG00000165973	NELL1	2.94065349924553	4.52779014091988e-10	4745
ENSG00000165983	PTER	-0.0160580909983911	0.84166339002122	9317
ENSG00000165985	C1QL3	-0.445279664720425	0.0705854869446507	389941
ENSG00000165995	CACNB2	0.0468580002064217	0.815910806932611	783
ENSG00000165996	HACD1	-0.661214196213231	0.000445434462513918	9200
ENSG00000165997	ARL5B	0.181230335934976	0.121543202389363	221079
ENSG00000166002	SMCO4	0.428109642992083	0.00736053887435405	56935
ENSG00000166004	CEP295	0.247574938452945	0.0640078717113075	85459
ENSG00000166006	KCNC2	1.34876762682784	0.0121124403920882	3747
ENSG00000166012	TAF1D	0.214065195278275	0.0753439504300085	79101
ENSG00000166016	ABTB2	0.159140325749449	0.392362610813261	25841
ENSG00000166024	R3HCC1L	-0.127735608848013	0.0393899339270674	27291
ENSG00000166025	AMOTL1	-1.36561252466463	8.14732922472825e-28	154810
ENSG00000166033	HTRA1	-0.0022154304629105	0.989106124816814	5654
ENSG00000166035	LIPC	-1.00030628597275	3.74004122443746e-09	3990
ENSG00000166037	CEP57	-0.297295892155634	6.61005903442004e-05	9702
ENSG00000166046	TCP11L2	-1.05999057957028	2.68292027798089e-17	255394
ENSG00000166049	PASD1	0.133643889157902	0.896827600673998	139135
ENSG00000166068	SPRED1	-0.281050580828772	0.0107011957569551	161742
ENSG00000166069	TMCO5A	-0.756631535513575	0.421711082945524	145942
ENSG00000166073	GPR176	-0.0922155953930839	0.482302356073692	11245
ENSG00000166086	JAM3	-0.914406427831213	1.16278722415005e-18	83700
ENSG00000166090	IL25	-0.816617806816168	0.00990124489550549	64806
ENSG00000166091	CMTM5	-2.00663237979924	6.15988461131842e-11	116173
ENSG00000166105	GLB1L3	-2.08677554245528	6.88226009882442e-14	112937
ENSG00000166106	ADAMTS15	0.149748601857196	0.53633749774665	170689
ENSG00000166111	SVOP	1.51364594187111	0.00372284367812543	55530
ENSG00000166123	GPT2	-1.04472619169987	2.7872578939625e-07	84706
ENSG00000166126	AMN	0.625474451094719	0.0417444154937962	81693
ENSG00000166128	RAB8B	-0.341860699577631	0.000491700088551212	51762
ENSG00000166130	IKBIP	0.162808822198303	0.0636547874876191	121457
ENSG00000166133	RPUSD2	0.253744970587636	0.00131677403874149	27079
ENSG00000166135	HIF1AN	-0.233910760315883	0.00282508047427186	55662
ENSG00000166136	NDUFB8	-0.0804572683377192	0.381331853010362	4714
ENSG00000166140	ZFYVE19	0.342765362072965	4.34204163522045e-05	84936
ENSG00000166143	PPP1R14D	0.428309128928232	0.0385040410827424	54866
ENSG00000166145	SPINT1	0.937589591837836	6.83647317909319e-07	6692
ENSG00000166147		-0.592576180920696	0.0141357237511334	2200
ENSG00000166148	AVPR1A	-1.52617902196632	2.48236616903468e-17	552
ENSG00000166152	C16orf78	-1.57106269741572	0.000286293286392253	123970
ENSG00000166153	DEPDC4	-0.143335777463788	0.163322105228111	120863
ENSG00000166159	LRTM2	3.69992397101662	3.77524102715762e-16	654429
ENSG00000166164	BRD7	-0.0077767257515497	0.911790008406102	29117
ENSG00000166165	CKB	-0.289396166387185	0.186639670597019	1152
ENSG00000166166	TRMT61A	0.370636332005818	0.00306712374065537	115708
ENSG00000166167	BTRC	0.263324823408664	0.00480112424482317	8945
ENSG00000166169	POLL	-0.158837696802583	0.0544230895186192	27343
ENSG00000166170	BAG5	-0.299099241165358	4.00725435960911e-07	9529
ENSG00000166171	DPCD	0.965382938934019	2.04707384795613e-23	25911
ENSG00000166173	LARP6	-1.53473378545543	9.79577471806316e-24	55323
ENSG00000166181	API5	0.13874637009271	0.0325068908967074	8539
ENSG00000166183	ASPG	-0.245442345621385	0.363100424380045	374569
ENSG00000166188	ZNF319	-0.391389684147164	1.10447232051247e-07	57567
ENSG00000166189	HPS6	0.324784553449425	1.5260677438624e-05	79803
ENSG00000166192	SENP8	0.023781904994001	0.815774689729172	123228
ENSG00000166197	NOLC1	0.534004553641878	2.88093106938944e-09	9221
ENSG00000166199	ALKBH3	-0.211625929147858	0.0150509915339238	221120
ENSG00000166200	COPS2	-0.305870555928949	2.56302423271593e-05	9318
ENSG00000166206	GABRB3	1.098313127881	0.00112653843676765	2562
ENSG00000166211	SPIC	1.58131979645212	0.000462863189881198	121599
ENSG00000166220	TBATA	-0.20381500586587	0.564171561729789	219793
ENSG00000166224	SGPL1	0.693260443869761	6.57145523547618e-17	8879
ENSG00000166225	FRS2	0.512686383229394	0.00034180618548927	10818
ENSG00000166226	CCT2	0.67512254872997	7.24027870281386e-18	10576
ENSG00000166228	PCBD1	0.300895684092155	0.000858665457052948	5092
ENSG00000166233	ARIH1	-0.0878467894253745	0.24554754385097	25820
ENSG00000166246	C16orf71	1.70740534753546	1.10845083206199e-39	146562
ENSG00000166250	CLMP	-2.28906869004453	1.37879077892709e-39	79827
ENSG00000166257	SCN3B	-1.70823963349126	7.16236917274802e-14	55800
ENSG00000166260	COX11	0.000619526926864731	0.993562834488783	1353
ENSG00000166261	ZNF202	-0.271719249504193	0.000501390436559796	7753
ENSG00000166262	FAM227B	0.0452951000060332	0.705592867397536	196951
ENSG00000166263	STXBP4	0.270090446465528	0.00741000654107342	252983
ENSG00000166265	CYYR1	-1.76012844324415	1.18974829432036e-40	116159
ENSG00000166266	CUL5	-0.332620755481537	0.000797720312903666	8065
ENSG00000166268	MYRFL	1.49216395246836	1.32767056509898e-09	196446
ENSG00000166272	WBP1L	-0.139101594757361	0.0844522355360533	54838
ENSG00000166275	BORCS7	-0.213738585021406	0.0154758580838613	119032
ENSG00000166278	C2	0.265241509019747	0.199060261981979	717
ENSG00000166289	PLEKHF1	-0.868436885646034	5.89074505240322e-09	79156
ENSG00000166292	TMEM100	-3.17974864085344	4.05497921079058e-35	55273
ENSG00000166295	ANAPC16	-0.313598370792121	2.13661774444688e-05	119504
ENSG00000166311	SMPD1	0.0671457149286983	0.4529716439881	6609
ENSG00000166313	APBB1	-0.527285525687174	1.33133899384588e-06	322
ENSG00000166317	SYNPO2L	0.974562026635839	0.00479336737228205	79933
ENSG00000166321	NUDT13	-0.285313916168045	0.00105978516463401	25961
ENSG00000166323	C11orf65	0.0528162422712119	0.638641943771447	160140
ENSG00000166326	TRIM44	0.0557565715025067	0.492360442827056	54765
ENSG00000166329	CCDC182	1.11854152831698	0.103157760147141	101927581
ENSG00000166333	ILK	-0.283930228113934	0.00272647940904794	3611
ENSG00000166337	TAF10	0.360847400281006	9.77815468994699e-07	6881
ENSG00000166340	TPP1	0.11381545320363	0.19442153265764	1200
ENSG00000166341	DCHS1	-0.62943174011682	5.55468734447204e-09	8642
ENSG00000166342	NETO1	2.361730682289	5.16930665368705e-13	81832
ENSG00000166343	MSS51	-0.107412011350496	0.366429412879779	118490
ENSG00000166347	CYB5A	-0.0424217136771475	0.806399147393687	1528
ENSG00000166348	USP54	0.0268742576347997	0.840824072918914	159195
ENSG00000166349	RAG1	-0.615697109151224	1.28482932100994e-05	5896
ENSG00000166351	POTED	0.446078912293486	0.484456398971616	317754
ENSG00000166352	C11orf74	-0.374189359710181	1.87649691888066e-05	119710
ENSG00000166359	WDR88	0.0445274278819944	0.721688025072163	126248
ENSG00000166377	ATP9B	-0.129648305510804	0.143576128348243	374868
ENSG00000166387	PPFIBP2	0.0328649945920129	0.759395928180518	8495
ENSG00000166391	MOGAT2	0.443467572579517	0.162262588849783	80168
ENSG00000166394	CYB5R2	0.267259620696546	0.127415746794984	51700
ENSG00000166396	SERPINB7	2.5007718313496	6.28119855389848e-13	8710
ENSG00000166398	KIAA0355	-0.59356003639143	1.11710042858133e-11	9710
ENSG00000166401	SERPINB8	-0.0675073944529534	0.530270138318235	5271
ENSG00000166402	TUB	-0.792300246709041	9.67242195032485e-08	7275
ENSG00000166405	RIC3	-1.03028566262182	0.000206239548398545	79608
ENSG00000166407	LMO1	0.42154951015546	0.14462375595012	4004
ENSG00000166411	IDH3A	-0.389460569182949	0.000450314717962421	3419
ENSG00000166415	WDR72	1.56031554112727	0.0001787505983544	256764
ENSG00000166426	CRABP1	-0.0590578332154975	0.883115972802971	1381
ENSG00000166428	PLD4	0.568603166532972	0.00548414561689864	122618
ENSG00000166432	ZMAT1	-0.495545294113773	0.000393747400545153	84460
ENSG00000166435	XRRA1	0.352737238958275	0.00492130365094417	143570
ENSG00000166436	TRIM66	-0.297046256395445	0.0066251209997577	9866
ENSG00000166439	RNF169	-0.0969668047316359	0.405451603231847	254225
ENSG00000166441	RPL27A	-0.0245501832736251	0.80726477071779	6157
ENSG00000166444	ST5	-0.541576073904895	5.06765018556489e-06	6764
ENSG00000166446	CDYL2	0.781174145536444	9.15203211844671e-08	124359
ENSG00000166448	TMEM130	0.23918777947868	0.303559826044606	222865
ENSG00000166450	PRTG	-0.16400954469347	0.344509413912034	283659
ENSG00000166451	CENPN	1.35136159084089	1.06001076848827e-20	55839
ENSG00000166452	AKIP1	0.388112044385836	5.47278469087331e-08	56672
ENSG00000166454	ATMIN	-0.285620917353152	3.71557702281342e-05	23300
ENSG00000166455	C16orf46	0.252116224834877	0.0348933829278381	123775
ENSG00000166471	TMEM41B	0.646047254845068	7.11971352154207e-16	440026
ENSG00000166477	LEO1	0.709536867084286	2.70212586763724e-19	123169
ENSG00000166478	ZNF143	-0.0824761468036352	0.0784639879376842	7702
ENSG00000166479	TMX3	-0.225325350830025	0.000798913270721756	54495
ENSG00000166482	MFAP4	-2.23815368208332	2.64296436889962e-22	4239
ENSG00000166483	WEE1	-0.524562283318586	0.000508723046657837	7465
ENSG00000166484	MAPK7	-0.034389295332731	0.682373390889989	5598
ENSG00000166501	PRKCB	0.183438944221867	0.375759867623096	5579
ENSG00000166503	HDGFL3	0.553954630266576	4.63337595663394e-08	50810
ENSG00000166507	NDST2	0.0543048584006444	0.476893852050134	8509
ENSG00000166508	MCM7	0.678634307889362	3.73509427887088e-09	4176
ENSG00000166509	CLEC3A	6.6502512307023	4.72308742445337e-20	10143
ENSG00000166510	CCDC68	-0.524477263614241	0.0393936302103197	80323
ENSG00000166523	CLEC4E	0.91305602219947	0.00219197142133555	26253
ENSG00000166526	ZNF3	0.368329538108438	5.24949798726106e-09	7551
ENSG00000166527	CLEC4D	0.798179413149469	0.0257355853638272	338339
ENSG00000166529	ZSCAN21	-0.0376334447877731	0.497412420345166	7589
ENSG00000166532	RIMKLB	-0.436721636861076	7.14551183995219e-05	57494
ENSG00000166535	A2ML1	1.54082011059968	9.03977817133317e-06	144568
ENSG00000166546	BEAN1	-0.0717297939396393	0.620460530654527	146227
ENSG00000166548	TK2	-1.03483057300839	5.76022385228042e-18	7084
ENSG00000166557	TMED3	1.33272351055595	1.15321333413293e-29	23423
ENSG00000166558	SLC38A8	0.768536423518443	0.0679490717468769	146167
ENSG00000166562	SEC11C	0.711358796760911	8.26922457873352e-09	90701
ENSG00000166569	CPLX4	1.46623929469173	0.000926642825792987	339302
ENSG00000166573	GALR1	-2.52315200286223	1.49798608134952e-12	2587
ENSG00000166575	TMEM135	-0.449227285080358	0.000571359373831969	65084
ENSG00000166578	IQCD	1.18713553402846	2.29176975299277e-23	115811
ENSG00000166579	NDEL1	-0.50691925494984	2.00715886864008e-16	81565
ENSG00000166582	CENPV	-0.290762958698546	0.0803954194978676	201161
ENSG00000166589	CDH16	0.930429090625294	0.0753863817752595	1014
ENSG00000166592	RRAD	-1.04754488360664	3.61884549132646e-06	6236
ENSG00000166595	CIAO2B	0.171744627868108	0.113931584660015	51647
ENSG00000166596	CFAP52	0.802288293013567	5.82107622366565e-05	146845
ENSG00000166598	HSP90B1	0.36696750301886	1.76220821100628e-08	7184
ENSG00000166603	MC4R	-0.00434912943201807	0.990844158631481	4160
ENSG00000166619	BLCAP	-0.765246272552146	3.84816456666946e-19	10904
ENSG00000166634	SERPINB12	-0.745189439693366	0.140100813014766	89777
ENSG00000166664	CHRFAM7A	-0.865153289070654	2.95547613368853e-06	89832
ENSG00000166669	ATF7IP2	0.772363354614245	6.38325122842025e-08	80063
ENSG00000166670	MMP10	4.91453418781397	7.94637491559212e-39	4319
ENSG00000166676	TVP23A	-0.385946596944942	0.00709991450685591	780776
ENSG00000166681	BEX3	0.209124869706456	0.0432026281838872	27018
ENSG00000166682	TMPRSS5	-0.528008390026993	0.0283062901906837	80975
ENSG00000166685		0.171019584765827	0.02711066312161	9382
ENSG00000166689	PLEKHA7	-0.210866621088938	0.0445348944084586	144100
ENSG00000166704	ZNF606	0.601187197260494	3.32261342991194e-08	80095
ENSG00000166707	ZCCHC18	0.297095937602302	0.0660754323382799	644353
ENSG00000166710	B2M	0.255621301222623	0.0742524851658776	567
ENSG00000166716	ZNF592	-0.311862523947154	2.81260481886997e-06	9640
ENSG00000166734	CASC4	0.0780909810962894	0.284435810523862	113201
ENSG00000166736	HTR3A	1.65412430987309	4.34522378011897e-06	3359
ENSG00000166741	NNMT	-0.497204251895414	0.00135100872161749	4837
ENSG00000166743	ACSM1	-1.39490819530645	7.71391968304921e-05	116285
ENSG00000166747	AP1G1	0.153413642749717	0.0712196460633761	164
ENSG00000166750	SLFN5	-0.545636369198606	9.57409792820999e-05	162394
ENSG00000166762	CATSPER2	-0.613403019600576	5.64893867579943e-06	117155
ENSG00000166780	C16orf45	0.131341864949372	0.456665233188437	89927
ENSG00000166783	MARF1	-0.385472967692506	1.71017097530251e-08	9665
ENSG00000166788	SAAL1	0.343080250341622	3.04816461209179e-07	113174
ENSG00000166793	YPEL4	-1.38649392362718	1.98550874868704e-20	219539
ENSG00000166794	PPIB	0.710005960889313	2.53947260662325e-13	5479
ENSG00000166796	LDHC	0.976378289206761	0.00505437528405432	3948
ENSG00000166797	CIAO2A	0.881074894341813	1.42062785498319e-25	84191
ENSG00000166800	LDHAL6A	-0.44060669979838	0.0340796510199343	160287
ENSG00000166801	FAM111A	0.417506653913366	1.95083685651244e-06	63901
ENSG00000166803	PCLAF	3.21863158444887	1.97320977525267e-76	9768
ENSG00000166813	KIF7	-0.161940290470269	0.287179948277396	374654
ENSG00000166816	LDHD	-1.8432751555335	1.42900244894406e-15	197257
ENSG00000166819	PLIN1	-4.81472383503695	2.03414988207389e-40	5346
ENSG00000166821	PEX11A	-0.282486526336708	0.0963297875831502	8800
ENSG00000166822	TMEM170A	-0.316934838523854	7.67385959047508e-05	124491
ENSG00000166823	MESP1	-0.912749200887105	0.000183350125550788	55897
ENSG00000166825	ANPEP	-0.539578287623102	0.0348008296044307	290
ENSG00000166828	SCNN1G	0.795441364413486	0.0136960920090293	6340
ENSG00000166831	RBPMS2	-2.08041896060221	2.24315231468175e-23	348093
ENSG00000166833	NAV2	-1.0995895361382	2.6252107475645e-10	89797
ENSG00000166839	ANKDD1A	-1.53634454185033	1.54693702131665e-29	348094
ENSG00000166840	GLYATL1	1.70296106769959	1.42434448462681e-08	92292
ENSG00000166845	C18orf54	0.401830884436737	0.000215298429246501	162681
ENSG00000166847	DCTN5	0.409746955155838	2.96616280068101e-10	84516
ENSG00000166848	TERF2IP	-0.210226268125842	0.0065184665082555	54386
ENSG00000166851	PLK1	3.41230868914938	1.27207239042621e-74	5347
ENSG00000166855	CLPX	-0.105482784821133	0.132830777735414	10845
ENSG00000166856	GPR182	-2.13588226650559	7.33629811883455e-18	11318
ENSG00000166860	ZBTB39	-0.205848817353884	0.00659852149701971	9880
ENSG00000166862	CACNG2	-0.807170008310954	0.0889338573208753	10369
ENSG00000166863	TAC3	0.0103512929289132	0.975055205256497	6866
ENSG00000166866	MYO1A	-0.127024231640564	0.520661733291701	4640
ENSG00000166869	CHP2	-0.552919313557171	0.161878030002943	63928
ENSG00000166881	NEMP1	0.440465155472473	4.14397302673769e-07	23306
ENSG00000166884	OR4D6	-1.52370191320975	0.0314319673661544	219983
ENSG00000166886	NAB2	0.318419267891747	0.00340935928773926	4665
ENSG00000166887	VPS39	-0.276535167694023	1.11649363332742e-05	23339
ENSG00000166888	STAT6	-0.389296017093419	3.58441649860812e-06	6778
ENSG00000166889	PATL1	0.109355533493762	0.222611320865449	219988
ENSG00000166896	ATP23	-0.51972920732196	4.12728330409115e-05	91419
ENSG00000166897	ELFN2	1.463089323555	4.48289168749673e-08	114794
ENSG00000166900	STX3	0.651247006099359	7.37379802480691e-18	6809
ENSG00000166902	MRPL16	-0.128427775488356	0.0919128469268366	54948
ENSG00000166908	PIP4K2C	0.823161348667977	3.54450679434559e-20	79837
ENSG00000166912	MTMR10	-1.12522700089706	1.95023146202754e-33	54893
ENSG00000166913	YWHAB	0.45337595810253	5.19185400561303e-09	7529
ENSG00000166920	C15orf48	2.10157273733754	3.93334466750869e-15	84419
ENSG00000166922	SCG5	-0.216456144617486	0.229861206595834	6447
ENSG00000166923	GREM1	0.986400766222639	0.000108934349672465	26585
ENSG00000166924	NYAP1	-1.50388618728565	4.41179540632962e-14	222950
ENSG00000166925	TSC22D4	0.167530638989148	0.101679094557848	81628
ENSG00000166926	MS4A6E	-1.86519754257605	0.000772009813719597	245802
ENSG00000166927	MS4A7	0.799081179994069	0.000315232280312227	58475
ENSG00000166928		1.27070317457378	7.75429680720862e-07	84689
ENSG00000166930	MS4A5	0.758544505276241	0.565339640218702	64232
ENSG00000166938	DIS3L	-0.255137589007124	0.00867269912646822	115752
ENSG00000166946	CCNDBP1	-0.538897961351941	3.79689081495642e-12	23582
ENSG00000166947	EPB42	-3.55292382303408	7.2473195058652e-40	2038
ENSG00000166949	SMAD3	-0.510724596725192	8.64511475352548e-06	4088
ENSG00000166959	MS4A8	3.83338383891441	1.47550838408048e-16	83661
ENSG00000166960	CCDC178	-2.23085271042672	6.03197420922134e-17	374864
ENSG00000166961	MS4A15	3.55792781937355	1.16261895266562e-10	219995
ENSG00000166963	MAP1A	-0.665228185459708	3.45546807033658e-06	4130
ENSG00000166965	RCCD1	0.409920775784056	7.88744070465367e-05	91433
ENSG00000166971	AKTIP	-0.223332131331836	0.0167211126591867	64400
ENSG00000166974	MAPRE2	-0.333777822005428	0.00226291415577464	10982
ENSG00000166979	EVA1C	-0.832418576618488	7.39923104751125e-09	59271
ENSG00000166984	TCP10L2	-0.0672777372786534	0.870375360719344	401285
ENSG00000166986	MARS	0.624734137396869	1.22054348357681e-22	4141
ENSG00000166987	MBD6	0.227243442678597	0.0100983879211743	114785
ENSG00000166997	CNPY4	0.51216021050914	8.32207641827907e-07	245812
ENSG00000167004	PDIA3	0.740871398248283	1.49795819873455e-24	2923
ENSG00000167005	NUDT21	-0.0148234005058567	0.85377221928217	11051
ENSG00000167011	NAT16	3.69477301452503	1.07612987429497e-10	375607
ENSG00000167014	TERB2	-2.81428825520275	5.57195205140821e-05	145645
ENSG00000167034	NKX3-1	0.532199630738124	0.0215704586640235	4824
ENSG00000167037	SGSM1	-0.980289531842958	1.61204821644369e-07	129049
ENSG00000167065	DUSP18	0.036211123247882	0.614569070210655	150290
ENSG00000167074	TEF	-1.54784790062061	1.07169179480187e-39	7008
ENSG00000167077	MEI1	0.0866222828176644	0.675783657553283	150365
ENSG00000167080	B4GALNT2	0.696307938411135	0.0898100331690213	124872
ENSG00000167081	PBX3	0.341278567226411	0.0201518132711991	5090
ENSG00000167083	GNGT2	0.232243993160735	0.102543690677505	2793
ENSG00000167085	PHB	0.435844662853127	8.67220714589958e-07	5245
ENSG00000167088	SNRPD1	0.788442188037759	3.93955064058133e-22	6632
ENSG00000167094	TTC16	1.72591409060537	1.89071840065321e-21	158248
ENSG00000167100	SAMD14	1.6082572318729	3.62008466006574e-29	201191
ENSG00000167103	PIP5KL1	0.362602525155407	0.0471335884540333	138429
ENSG00000167104	BPIFB6	2.84843728932923	6.2101622108123e-05	128859
ENSG00000167105	TMEM92	2.48262551904454	2.7186668416706e-26	162461
ENSG00000167106	FAM102A	1.2138368558519	9.66182863035346e-24	399665
ENSG00000167107	ACSF2	-0.232166166897386	0.125937400118788	80221
ENSG00000167110	GOLGA2	0.350825291529491	2.90595892527848e-09	2801
ENSG00000167112	TRUB2	0.510614759918744	5.74248866992354e-16	26995
ENSG00000167113	COQ4	0.464028747994354	8.29587695381948e-08	51117
ENSG00000167114	SLC27A4	0.991914677250361	1.29697936749311e-20	10999
ENSG00000167117	ANKRD40CL	1.05759957091464	0.00544492279852221	55018
ENSG00000167118	URM1	0.289679645261253	5.77286784876516e-05	81605
ENSG00000167123	CERCAM	1.08388386505624	5.25447048618314e-19	51148
ENSG00000167130	DOLPP1	0.722855098337158	1.69695556282033e-24	57171
ENSG00000167131	CCDC103	0.16953574200287	0.571216144438668	388389
ENSG00000167136	ENDOG	0.294299370711456	0.0640357878964751	2021
ENSG00000167139	TBC1D21	0.422085811068875	0.583272533309876	161514
ENSG00000167157	PRRX2	0.495553557440558	0.003359494552704	51450
ENSG00000167165	UGT1A6	1.70259979915964	0.0689313436018489	54578
ENSG00000167173	C15orf39	-0.094549846055956	0.309526298071772	56905
ENSG00000167178	ISLR2	-1.01360697629494	2.23707335684751e-11	57611
ENSG00000167182	SP2	-0.348019854840963	2.3967336474121e-08	6668
ENSG00000167183	PRR15L	1.16249120135284	7.84361741312151e-07	79170
ENSG00000167186	COQ7	0.259421077141543	0.00307989675632021	10229
ENSG00000167191	GPRC5B	-1.06434154060727	1.98777915859247e-11	51704
ENSG00000167193	CRK	-0.399790278310012	5.8263503969901e-09	1398
ENSG00000167194	C16orf92	2.89588183701075	1.57031101801993e-09	146378
ENSG00000167196	FBXO22	0.527796635489405	1.33817929824608e-15	26263
ENSG00000167202	TBC1D2B	-0.784343008549865	2.01487049223388e-13	23102
ENSG00000167207	NOD2	1.46688139319877	1.20089867254452e-17	64127
ENSG00000167208	SNX20	1.03674765819988	3.53828832242936e-08	124460
ENSG00000167210	LOXHD1	-1.02005805094678	2.33924336861335e-07	125336
ENSG00000167216	KATNAL2	0.0500180162582686	0.693992370454546	83473
ENSG00000167220	HDHD2	-0.0149189167806423	0.828740770483716	84064
ENSG00000167232	ZNF91	0.706505579760305	2.84387808590697e-07	7644
ENSG00000167244	IGF2	-1.00701320674571	2.87092597527249e-06	3481
ENSG00000167257	RNF214	-0.450992901169905	2.86230315672316e-12	257160
ENSG00000167258	CDK12	0.425100988272148	0.000561025894341643	51755
ENSG00000167261	DPEP2	-0.41628132638416	0.0304596961391482	64174
ENSG00000167264	DUS2	0.182415105166009	0.0165760357255267	54920
ENSG00000167272	POP5	-0.0677574676966936	0.407068191095927	51367
ENSG00000167280	ENGASE	-0.158437313273119	0.216136280935772	64772
ENSG00000167281	RBFOX3	-1.17631575335605	0.000165121906980542	146713
ENSG00000167283	ATP5MG	-0.126884288684628	0.166957653304485	10632
ENSG00000167286	CD3D	1.11801465349756	7.74745144714832e-06	915
ENSG00000167291	TBC1D16	-0.448784721927587	0.000617817271017872	125058
ENSG00000167302	TEPSIN	0.228384539537928	0.0230531794950414	146705
ENSG00000167306	MYO5B	0.985836961270479	1.73289076916272e-08	4645
ENSG00000167311	ART5	-1.33679951757893	1.4478023668039e-09	116969
ENSG00000167315	ACAA2	-1.15094190101454	2.36321420328421e-16	10449
ENSG00000167323	STIM1	-0.404306471777029	4.47474065148681e-05	6786
ENSG00000167325	RRM1	0.492065508442469	4.16872611571122e-10	6240
ENSG00000167332	OR51E2	0.330786602400861	0.171552706344191	81285
ENSG00000167333	TRIM68	-0.735780879653785	1.53371395301532e-09	55128
ENSG00000167346	MMP26	0.793400646189905	0.329455135240565	56547
ENSG00000167355	OR51B5	0.0365408670353001	0.918548046878808	282763
ENSG00000167363	FN3K	0.483848209371275	8.50182838562779e-06	64122
